arquivo,tipo,classificacao,duracao_s,primeira_palavra,ultima_palavra,motivo,erro,energia_borda_ini_db,energia_borda_fim_db,ffmpeg_sil_inicio_ms,ffmpeg_sil_fim_ms,ffmpeg_status
BOLETIM_RADIO_TJRN_19_05_2026_B8_TJRN_IDOSO_INDENIZADO_DISPOSITIVO_COM_DEFEITO__CORPO.mp3,CORPO,OK,61.66,de,convocado...,,,-23.9,-44.6,0,0,ok
BOLETIM_RADIO_TJRN_20_05_2026_B6_CONDENACAO_VENDEDOR_CARRO_CORPO.mp3,CORPO,OK,62.77,A,terceiros.,,,-120.0,-120.0,0,0,ok
BOLETIM_RADIO_TJRN_20_05_2026_B7_MPRN_MEDIDAS_PRESERVACAO_PATRIMONIO_CORPO.mp3,CORPO,OK,55.87,A,parte.,,,-76.3,-21.7,0,0,ok
BOLETIM_RADIO_TJRN_20_05_2026_B8_MPRN_VISITAS_MATERNIDADES_CORPO.mp3,CORPO,OK,51.97,A,família.,,,-120.0,-120.0,0,0,ok
BOLETIM_RADIO_TJRN_20_05_2026_B9_TRTRN_SEMANA_NACIONAL_CONCILIACAO__CORPO.mp3,CORPO,OK,46.26,A,Tomé.,,,-120.0,-59.2,0,0,ok
BOLETIM_RADIO_TJRN_21_05_2026_B10_TRTRN_CARTILHA_RESPEITO_ASSEDIO_MORAL__CORPO.mp3,CORPO,OK,24.63,O,colaborativa.,,,-67.4,-49.4,0,0,ok
BOLETIM_RADIO_TJRN_21_05_2026_B7_TJRN_ESTAGIO_ESMARN__CORPO.mp3,CORPO,OK,50.25,A,presenciais.,,,-76.3,-120.0,0,0,ok
BOLETIM_RADIO_TJRN_21_05_2026_B8_TJRN_LANCA_BIBLIOTECA_DIGITAL__CORPO.mp3,CORPO,OK,66.62,Confoco,Judiciário.,,,-120.0,-120.0,0,0,ok
BOLETIM_RADIO_TJRN_21_05_2026_B9_OABRN_OBSERVATORIO_PUBLICIDADE_CORPO.mp3,CORPO,OK,39.34,R,seccional...,,,-37.5,-120.0,0,0,ok
BOLETIM_RADIO_TJRN_22_05_2026_B10_TJRN_CAMARA_CRIMINAL_ANTECIPADA__CORPO.mp3,CORPO,OK,12.38,A,2025.,,,-120.0,-120.0,0,0,ok
BOLETIM_RADIO_TJRN_22_05_2026_B5_TJRN_OBITO_CRIANCA_MOSSORO_CORPO.mp3,CORPO,OK,57.91,A,descu...,,,-120.0,-28.3,0,0,ok
BOLETIM_RADIO_TJRN_22_05_2026_B7_TJRN_MANTIDA_SEPARACAO_VALORES_INDENIZATORIOS__CORPO.mp3,CORPO,OK,20.34,No,julgamento.,,,-36.6,-120.0,0,0,ok
BOLETIM_RADIO_TJRN_22_05_2026_B9_TJRN_COSERN_CONDENADA_OSCILACOES__CORPO.mp3,CORPO,OK,71.53,Com,elétrica.,,,-120.0,-120.0,0,0,ok
BOLETIM_RADIO_TJRN_25_05_2026_B10_DPERN_GARANTE_LIMITE_COPARTICIPACAO__CORPO.mp3,CORPO,CORTADO,82.82,A,mensalidade,"energia de fala na borda inicial (-23.4 dBFS, piso -35.6); inicia com conectivo isolado: 'A'; CORPO sem pontuação final (fraco, isolado — checar manualmente)",,-23.4,-33.5,0,0,ok
BOLETIM_RADIO_TJRN_25_05_2026_B7_TJRN_NOVA_BIBLIOTECA_TJRN__CORPO.mp3,CORPO,OK,54.28,O,desenvolvimento.,,,-31.6,-40.1,0,0,ok
BOLETIM_RADIO_TJRN_25_05_2026_B8_TJRN_CURSO_ADOCAO__CORPO.mp3,CORPO,OK,66.14,O,angústias.,,,-37.6,-39.1,0,0,ok
BOLETIM_RADIO_TJRN_25_05_2026_B9_TRTRN_EMPRESA_PAGARA_INDENIZACAO__CORPO.mp3,CORPO,OK,65.3,A,ação.,,,-45.0,-40.3,0,0,ok
BOLETIM_RADIO_TJRN_26_05_2026_B10_DPERN_REGULAMENTACAO_CANNABIS__CORPO.mp3,CORPO,OK,72.0,A,funcionamento.,,,-24.2,-49.3,0,0,ok
BOLETIM_RADIO_TJRN_26_05_2026_B4_TJRN_VARA_FAMILIA_SELECAO__CORPO.mp3,CORPO,OK,53.28,A,de...,,,-41.2,-25.9,0,0,ok
BOLETIM_RADIO_TJRN_26_05_2026_B6_TJRN_PODCAST_IA_CIBERSEGURANCA__CORPO.mp3,CORPO,OK,64.62,Em,vivo.,,,-47.0,-39.6,0,0,ok
BOLETIM_RADIO_TJRN_26_05_2026_B7_TJRN_PLANO_SAUDE_INDENIZA_GESTANTE__CORPO.mp3,CORPO,OK,71.48,Uma,abalo.,,,-41.7,-36.3,0,0,ok
BOLETIM_RADIO_TJRN_27_05_2026_B10_MPRN_CONDENACAO_BANCO_COBRANCA_CORPO.mp3,CORPO,OK,71.49,O,pública.,,,-21.8,-37.4,0,0,ok
BOLETIM_RADIO_TJRN_27_05_2026_B5_TJRN_LEILAO_85_IMOVEIS__CORPO.mp3,CORPO,OK,61.18,O,Natal.,,,-44.4,-40.3,0,0,ok
BOLETIM_RADIO_TJRN_27_05_2026_B7_TJRN_CONSUMIDORA_INDENIZADA_CANCELAMENTO_VOO_CORPO.mp3,CORPO,OK,60.31,Uma,horas.,,,-41.7,-38.1,0,0,ok
BOLETIM_RADIO_TJRN_27_05_2026_B8_TJRN_BANCO_COMPROVA_USO_CARTAO_CORPO.mp3,CORPO,OK,60.33,A,valores,"CORPO sem pontuação final (fraco, isolado — checar manualmente)",,-43.9,-30.2,0,0,ok
BOLETIM_RADIO_TJRN_28_05_2026_B10_TRTRN_SEMANA_MEIO_AMBIENTE__CORPO.mp3,CORPO,OK,99.14,Para,escuro.,,,-39.1,-29.4,0,0,ok
BOLETIM_RADIO_TJRN_28_05_2026_B7_TJRN_PLATAFORMA_PAGAMENTOS_BLOQUEIA_VALORES_CORPO.mp3,CORPO,OK,76.97,O,usuário.,,,-42.6,-41.9,0,0,ok
BOLETIM_RADIO_TJRN_28_05_2026_B8_TJRN_MUNICIPIO_GARANTIR_CONSULTAS__CORPO.mp3,CORPO,CORTADO,70.75,A,legítima.,"energia de fala na borda final (-18.9 dBFS, piso -33.5); inicia com conectivo isolado: 'A'",,-27.2,-18.9,0,0,ok
BOLETIM_RADIO_TJRN_28_05_2026_B9_TJRN_PLATAFORMA_APOSTA_CONDENADA__CORPO.mp3,CORPO,OK,57.34,Uma,problema.,,,-41.6,-40.0,0,0,ok
BOLETIM_RADIO_TJRN_29_05_2026_B5_TJRN_RESULTADO_RECURSOS_HETEROIDENTIFICACAO__CORPO.mp3,CORPO,OK,48.51,A,dos,"CORPO sem pontuação final (fraco, isolado — checar manualmente)",,-28.2,-28.1,0,0,ok
BOLETIM_RADIO_TJRN_29_05_2026_B6_TJRN_MAGISTRADOS_FONAJE_TRANSNACIONAL__CORPO.mp3,CORPO,CORTADO,56.47,O,debate.,"energia de fala na borda inicial (-21.0 dBFS, piso -33.7); inicia com conectivo isolado: 'O'",,-21.0,-38.1,0,0,ok
BOLETIM_RADIO_TJRN_29_05_2026_B7_OABRN_ALERTA_USO_INDEVIDO_ENTIDADE_CORPO.mp3,CORPO,OK,34.96,A,medidas...,,,-44.6,-28.1,0,0,ok
BOLETIM_RADIO_TJRN_29_05_2026_B8_TJRN_EVENTO_CHATJURIS_CORPO.mp3,CORPO,OK,60.33,Com,forma.,,,-39.3,-35.5,0,0,ok
