### _backup_estado_antes_20260823_163804.csv
FEVEREIRO,NJUD 1815,BOLETIM_RADIO_TJRN_04_02_2026_B3_MANUAL_DE_GESTAO_PROCESSUAL.mp3
FEVEREIRO,NJUD 1816,BOLETIM_RADIO_TJRN_04_02_2026_B4_INDENIZACAO_MEDICAMENTOS_COSERN.mp3
FEVEREIRO,NJUD 1816,BOLETIM_RADIO_TJRN_04_02_2026_B5_CONDENACAO_ROUBO_POLICIAL_MACAIBA.mp3
FEVEREIRO,NJUD 1816,BOLETIM_RADIO_TJRN_04_02_2026_B6_CONDENACAO_BANCO_GOLPE_VEICULO.mp3
FEVEREIRO,NJUD 1816,BOLETIM_RADIO_TJRN_04_02_2026_B7_INDENIZACAO_EXTRAVIO_BAGAGEM_ASSU.mp3
FEVEREIRO,NJUD 1817,BOLETIM_RADIO_TJRN_04_02_2026_B8_MEDICAMENTO_ESCLEROSE_PLANO_SAUDE.mp3
FEVEREIRO,NJUD 1817,BOLETIM_RADIO_TJRN_04_02_2026_B9_MUDANCA_HORARIO_SEGUNDA_CAMARA.mp3
FEVEREIRO,NJUD 1817,BOLETIM_RADIO_TJRN_05_02_2026_B1_TJRN_INSTALACAO_MEDIDORES_ENERGIA.mp3
FEVEREIRO,NJUD 1817,BOLETIM_RADIO_TJRN_05_02_2026_B2_TJRN_MORADOR_MOSSORO_TRATAMENTO_MEDICO_.mp3
FEVEREIRO,NJUD 1818,BOLETIM_RADIO_TJRN_05_02_2026_B3_TJRN_CONDENA_EX_ASSESSORA_IMPROBIDADE.mp3
FEVEREIRO,NJUD 1818,BOLETIM_RADIO_TJRN_05_02_2026_B4_TJRN_HOMEM_CONDENADO_ROUBO_.mp3
FEVEREIRO,NJUD 1818,BOLETIM_RADIO_TJRN_05_02_2026_B5_TJRN_REDE_SOCIAL_CONTA_PERFIL.mp3
FEVEREIRO,NJUD 1818,BOLETIM_RADIO_TJRN_05_02_2026_B6_TJRN_CONDENA_BANCO_DIGITAL_.mp3
FEVEREIRO,NJUD 1819,BOLETIM_RADIO_TJRN_05_02_2026_B10_ACAO_NACIONAL_CONTRA_FEMINICIDIO.mp3
FEVEREIRO,NJUD 1819,BOLETIM_RADIO_TJRN_05_02_2026_B7_TRTRN_BANCO_DANOS_MORAIS_ADOECIMENTO_MENTAL.mp3
FEVEREIRO,NJUD 1819,BOLETIM_RADIO_TJRN_05_02_2026_B8_OABRN_ALERTA_GOLPE_EXAME_ORDEM.mp3
FEVEREIRO,NJUD 1819,BOLETIM_RADIO_TJRN_05_02_2026_B9_SESSAO_EXTRAORDINARIA_PRIMEIRA_CAMARA_CIVEL.mp3
FEVEREIRO,NJUD 1820,BOLETIM_RADIO_TJRN_06_02_2026_B10_TJRN_EMPRESA_TRANSPORTE_CONDENADA.mp3
FEVEREIRO,NJUD 1820,BOLETIM_RADIO_TJRN_06_02_2026_B7_TJRN_IDOSA_CAPITALIZACAO_.mp3
FEVEREIRO,NJUD 1820,BOLETIM_RADIO_TJRN_06_02_2026_B8_TJRN_RECONHECE_DESVIO_FUNCAO_.mp3
FEVEREIRO,NJUD 1820,BOLETIM_RADIO_TJRN_06_02_2026_B9_TJRN_CUSTO_OBRAS_ACESSIBILIDADE.mp3
FEVEREIRO,NJUD 1821,BOLETIM_RADIO_TJRN_06_02_2026_B1_MPRN_CONDENACAO_EMPRESARIOS_.mp3
FEVEREIRO,NJUD 1821,BOLETIM_RADIO_TJRN_06_02_2026_B2_ALRN_ABRE_TRABALHOS_LEGISLATIVO_.mp3
FEVEREIRO,NJUD 1821,BOLETIM_RADIO_TJRN_06_02_2026_B3_DPERN_CRIACAO_CARGOS_APOIO_ESCOLAR_.mp3
FEVEREIRO,NJUD 1821,BOLETIM_RADIO_TJRN_06_02_2026_B6_ESMARN_CURSO_INTELIGENCIA_ARTIFICIAL_.mp3
FEVEREIRO,NJUD 1822,BOLETIM_RADIO_TJRN_06_02_2026_B4_TRTRN_DOA_VEICULOS_INSTITUTO_CEGOS.mp3
FEVEREIRO,NJUD 1822,BOLETIM_RADIO_TJRN_06_02_2026_B5_CNJ_INSCRICOES_CIENCIAS_DE_DADOS_.mp3
FEVEREIRO,NJUD 1822,BOLETIM_RADIO_TJRN_09_02_2026_B1_TJRN_BALANCO_ACOES_EXECUTADAS.mp3
FEVEREIRO,NJUD 1822,BOLETIM_RADIO_TJRN_09_02_2026_B3_REGULARIZACAO_CUSTAS_JUDICIAIS.mp3
FEVEREIRO,NJUD 1823,BOLETIM_RADIO_TJRN_09_02_2026_B4_RECUPERACAO_CANAL_VIDEOS.mp3
FEVEREIRO,NJUD 1823,BOLETIM_RADIO_TJRN_09_02_2026_B5_RECUPERACAO_CANAL_VIDEOS.mp3
FEVEREIRO,NJUD 1823,BOLETIM_RADIO_TJRN_09_02_2026_B6_COMITES_MES_CONSUMIDOR.mp3
FEVEREIRO,NJUD 1823,BOLETIM_RADIO_TJRN_09_02_2026_B7_ESTAGIO_POS_MOSSORO_DIREITO.mp3
FEVEREIRO,NJUD 1824,BOLETIM_RADIO_TJRN_09_02_2026_B10_REMUNERACAO_PM_CURSO_FORMACAO.mp3
FEVEREIRO,NJUD 1824,BOLETIM_RADIO_TJRN_09_02_2026_B2_MPRN_COMBATE_POLUICAO_SONORA_.mp3
FEVEREIRO,NJUD 1824,BOLETIM_RADIO_TJRN_09_02_2026_B8_INDENIZACAO_PACIENTE_DEPRESSIVO.mp3
FEVEREIRO,NJUD 1824,BOLETIM_RADIO_TJRN_09_02_2026_B9_AUSENCIA_ANULACAO_SENTENCA.mp3
FEVEREIRO,NJUD 1825,BOLETIM_RADIO_TJRN_10_02_2026_B1_TJRN_CONDENA_MUNICIPIO_ALUGUEIS_ATRASADOS_.mp3
FEVEREIRO,NJUD 1825,BOLETIM_RADIO_TJRN_10_02_2026_B2_TJRN_RISCO_DESABAMENTO_MURO_NATAL.mp3
FEVEREIRO,NJUD 1825,BOLETIM_RADIO_TJRN_10_02_2026_B3_TJRN_CONSUMIDORA_INDENIZADA_INADIMPLENTES_.mp3
FEVEREIRO,NJUD 1825,BOLETIM_RADIO_TJRN_10_02_2026_B4_TJRN_REALIZA_MUTIRAO_.mp3
FEVEREIRO,NJUD 1826,BOLETIM_RADIO_TJRN_10_02_2026_B5_TJRN_COMARCA_PORTALEGRE_INSCRICOES_.mp3
FEVEREIRO,NJUD 1826,BOLETIM_RADIO_TJRN_10_02_2026_B6_TJRN_ORIENTA_PARTICIPACAO_CRIANCAS_.mp3
FEVEREIRO,NJUD 1826,BOLETIM_RADIO_TJRN_10_02_2026_B7_TJRN_ALERTA_SOBRE_SMS_FALSO.mp3
FEVEREIRO,NJUD 1826,BOLETIM_RADIO_TJRN_10_02_2026_B8_OABRN_CENSO_DIFICULDADES_JOVENS_BRASIL.mp3
JANEIRO,NJUD 1792,BOLETIM_RADIO_TJRN_07_01_2026_B1_SELECAO_CARTORIOS_PAU_DOS_FERROS.mp3
JANEIRO,NJUD 1792,BOLETIM_RADIO_TJRN_07_01_2026_B2_INDENIZACAO_FALHA_AIRBAGS.mp3
JANEIRO,NJUD 1792,BOLETIM_RADIO_TJRN_07_01_2026_B3_JURI_POPULAR_GRUPO_DE_EXTERMINIO.mp3
JANEIRO,NJUD 1792,BOLETIM_RADIO_TJRN_07_01_2026_B4_FALHA_DE_ENTREGA_LOJA_ONLINE.mp3
JANEIRO,NJUD 1793,BOLETIM_RADIO_TJRN_07_01_2026_B5_VENDA_CASADA_OTICA.mp3
JANEIRO,NJUD 1793,BOLETIM_RADIO_TJRN_07_01_2026_B6_JURI_COMERCIANTE.mp3
JANEIRO,NJUD 1793,BOLETIM_RADIO_TJRN_07_01_2026_B7_EMPRESA_DEVE_ENTREGAR_BRINDE.mp3
JANEIRO,NJUD 1793,BOLETIM_RADIO_TJRN_07_01_2026_B8_INDENIZACAO_COMPRA_DE_BERCO.mp3
JANEIRO,NJUD 1794,BOLETIM_RADIO_TJRN_07_01_2026_B10_CAERN_DEVE_PAGAR_DANOS_MORAIS.mp3
JANEIRO,NJUD 1794,BOLETIM_RADIO_TJRN_07_01_2026_B9_LIGACAO_DE_ENERGIA_PARAU.mp3
JANEIRO,NJUD 1794,BOLETIM_RADIO_TJRN_08_01_2026_B1_RESPONSAVEL_INTERINO_AFONSO_BEZERRA.mp3
JANEIRO,NJUD 1794,BOLETIM_RADIO_TJRN_08_01_2026_B4_INDENIZACAO_VOO_CANCELADO_1782542961.mp3
JANEIRO,NJUD 1795,BOLETIM_RADIO_TJRN_08_01_2026_B5_EMPRESA_CONTRATADA_TARCISIO_MAIA_1782542961.mp3
JANEIRO,NJUD 1795,BOLETIM_RADIO_TJRN_08_01_2026_B6_TRIO_CONDENADO_ESTELIONATO_ELETRONICO_1782542961.mp3
JANEIRO,NJUD 1795,BOLETIM_RADIO_TJRN_08_01_2026_B7_NULIDADE_CONTRATO_PREFEITURA_MONTE_ALEGRE_1782542961.mp3
JANEIRO,NJUD 1795,BOLETIM_RADIO_TJRN_08_01_2026_B8_PROGRESSAO_PENA_CURSO_SUPERIOR_1782542961.mp3
JANEIRO,NJUD 1796,BOLETIM_RADIO_TJRN_08_01_2026_B10_CHAPA_ELEICOES_ESCOLARES_LAGOA_NOVA_1782542961.mp3
JANEIRO,NJUD 1796,BOLETIM_RADIO_TJRN_08_01_2026_B2_TRTRN_RETOMA_ATIVIDADES_1782542960.mp3
JANEIRO,NJUD 1796,BOLETIM_RADIO_TJRN_08_01_2026_B3_CNJ_SISTEMA_NOVA_VERSAO_1782542960.mp3
